timestamp,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005-01-07 09:00:00,3.0,,15.3,419.0,125.0,1226.0,1157.0,552.0,1464.0,1201.0,6.3,77.4,0.7452
2005-01-07 10:00:00,2.4,,9.3,432.0,123.0,1132.0,950.0,659.0,1253.0,1106.0,7.7,73.8,0.7769
2005-01-07 11:00:00,2.2,,11.0,310.0,128.0,1183.0,1013.0,632.0,1306.0,1186.0,10.2,61.5,0.7638
2005-01-07 12:00:00,2.6,,10.6,446.0,149.0,1211.0,998.0,605.0,1298.0,1302.0,11.3,58.1,0.7743
2005-01-07 13:00:00,2.5,,11.4,464.0,137.0,1253.0,1030.0,590.0,1351.0,1368.0,10.6,62.3,0.7981
2005-01-07 14:00:00,3.0,,13.1,505.0,147.0,1311.0,1088.0,563.0,1402.0,1452.0,11.1,62.0,0.8199
2005-01-07 15:00:00,3.3,,14.8,564.0,168.0,1341.0,1142.0,536.0,1454.0,1537.0,12.6,57.7,0.8387
2005-01-07 16:00:00,3.8,,16.5,625.0,180.0,1432.0,1195.0,509.0,1513.0,1651.0,13.3,56.2,0.8548
2005-01-07 17:00:00,3.6,,16.5,590.0,170.0,1404.0,1195.0,499.0,1501.0,1623.0,11.2,65.3,0.8639
2005-01-07 18:00:00,5.0,,21.5,712.0,180.0,1493.0,1337.0,466.0,1638.0,1742.0,8.8,74.6,0.8434
2005-01-07 19:00:00,5.7,,22.2,723.0,178.0,1478.0,1357.0,473.0,1652.0,1639.0,7.2,78.5,0.803
2005-01-07 20:00:00,5.0,,20.5,707.0,159.0,1411.0,1311.0,487.0,1589.0,1537.0,6.5,80.0,0.7789
2005-01-07 21:00:00,4.8,,17.7,737.0,156.0,1387.0,1231.0,523.0,1487.0,1463.0,5.8,83.8,0.7768
2005-01-07 22:00:00,3.9,,15.4,646.0,146.0,1306.0,1161.0,557.0,1407.0,1379.0,5.5,83.5,0.7619
2005-01-07 23:00:00,3.3,,11.6,536.0,132.0,1232.0,1035.0,623.0,1296.0,1256.0,5.8,81.3,0.7568
2005-01-08 00:00:00,3.4,,13.0,567.0,137.0,1277.0,1085.0,589.0,1329.0,1344.0,5.4,82.6,0.7495
2005-01-08 01:00:00,2.4,,6.7,357.0,114.0,1063.0,843.0,762.0,1125.0,1089.0,6.4,76.3,0.7369
2005-01-08 02:00:00,1.4,,4.6,187.0,95.0,991.0,744.0,863.0,1069.0,949.0,7.0,73.6,0.7417
2005-01-08 03:00:00,1.4,,3.8,,,989.0,701.0,871.0,1049.0,933.0,7.2,72.3,0.7392
2005-01-08 04:00:00,1.2,,3.4,169.0,88.0,972.0,674.0,926.0,1032.0,882.0,7.9,69.3,0.7413
2005-01-08 05:00:00,1.2,,3.4,184.0,94.0,973.0,675.0,903.0,1029.0,905.0,7.4,71.7,0.7434
2005-01-08 06:00:00,1.2,,3.6,205.0,97.0,985.0,691.0,878.0,1056.0,902.0,7.7,71.9,0.7575
2005-01-08 07:00:00,1.3,,4.5,213.0,93.0,1020.0,736.0,854.0,1069.0,923.0,8.1,68.0,0.7396
2005-01-08 08:00:00,2.3,,10.0,415.0,113.0,1192.0,978.0,638.0,1273.0,1210.0,6.7,77.1,0.7597
2005-01-08 09:00:00,3.4,,14.7,583.0,126.0,1325.0,1140.0,542.0,1403.0,1468.0,6.8,77.9,0.7756
2005-01-08 10:00:00,3.0,,11.3,462.0,133.0,1219.0,1026.0,604.0,1311.0,1329.0,8.9,66.7,0.7634
2005-01-08 11:00:00,2.5,,10.4,387.0,141.0,1195.0,992.0,632.0,1251.0,1295.0,11.6,54.1,0.7387
2005-01-08 12:00:00,2.7,,11.2,414.0,139.0,1230.0,1020.0,605.0,1301.0,1365.0,13.5,49.4,0.7598
2005-01-08 13:00:00,2.8,,13.1,440.0,147.0,1312.0,1087.0,567.0,1393.0,1452.0,13.8,50.9,0.796
2005-01-08 14:00:00,3.6,,14.3,516.0,175.0,1387.0,1127.0,530.0,1430.0,1615.0,13.4,55.9,0.8588
2005-01-08 15:00:00,3.1,,12.8,495.0,180.0,1375.0,1076.0,555.0,1377.0,1599.0,12.9,59.0,0.8736
2005-01-08 16:00:00,4.3,,18.9,643.0,194.0,1532.0,1265.0,482.0,1578.0,1777.0,13.3,59.0,0.8945
2005-01-08 17:00:00,4.6,,17.9,725.0,192.0,1531.0,1235.0,484.0,1541.0,1742.0,13.0,61.9,0.9224
2005-01-08 18:00:00,4.3,,16.5,683.0,188.0,1479.0,1196.0,498.0,1511.0,1739.0,12.5,63.6,0.9193
2005-01-08 19:00:00,4.3,,16.9,681.0,179.0,1521.0,1208.0,497.0,1549.0,1770.0,12.2,65.8,0.931
2005-01-08 20:00:00,5.5,,22.4,833.0,196.0,1616.0,1363.0,442.0,1701.0,1918.0,12.6,65.2,0.9474
2005-01-08 21:00:00,3.4,,13.6,514.0,169.0,1371.0,1105.0,553.0,1429.0,1581.0,13.3,63.6,0.9681
2005-01-08 22:00:00,2.4,,9.1,371.0,151.0,1198.0,943.0,647.0,1307.0,1291.0,13.5,62.6,0.9644
2005-01-08 23:00:00,1.6,,6.0,213.0,123.0,1102.0,813.0,764.0,1204.0,1000.0,14.1,59.6,0.9563
2005-01-09 00:00:00,1.7,,6.3,242.0,127.0,1120.0,826.0,750.0,1222.0,974.0,14.0,61.4,0.9773
2005-01-09 01:00:00,1.6,,5.5,241.0,127.0,1093.0,789.0,771.0,1206.0,949.0,13.5,63.4,0.9755
2005-01-09 02:00:00,1.3,,5.6,218.0,118.0,1112.0,791.0,764.0,1216.0,934.0,13.2,64.2,0.9706
2005-01-09 03:00:00,0.8,,3.4,,,986.0,674.0,883.0,1137.0,730.0,13.6,62.2,0.9643
2005-01-09 04:00:00,,,2.3,70.0,55.0,934.0,609.0,976.0,1094.0,581.0,13.7,61.1,0.9537
2005-01-09 05:00:00,0.6,,1.8,54.0,44.0,919.0,571.0,1017.0,1082.0,521.0,13.5,63.8,0.9801
2005-01-09 06:00:00,0.6,,1.6,60.0,46.0,929.0,556.0,1035.0,1094.0,575.0,12.5,67.3,0.9743
2005-01-09 07:00:00,0.5,,1.6,55.0,46.0,919.0,552.0,1063.0,1080.0,522.0,13.2,64.2,0.9664
2005-01-09 08:00:00,0.6,,2.0,93.0,61.0,944.0,586.0,977.0,1090.0,586.0,13.1,63.4,0.9535
2005-01-09 09:00:00,0.7,,1.9,81.0,60.0,943.0,580.0,980.0,1074.0,566.0,13.8,60.5,0.9526
2005-01-09 10:00:00,0.9,,3.5,109.0,71.0,1036.0,683.0,846.0,1144.0,693.0,13.7,60.4,0.939
2005-01-09 11:00:00,1.5,,5.7,251.0,111.0,1168.0,797.0,698.0,1235.0,1022.0,14.0,59.7,0.9495
2005-01-09 12:00:00,1.9,,8.1,284.0,127.0,1232.0,903.0,626.0,1313.0,1152.0,15.0,56.2,0.9539
2005-01-09 13:00:00,1.9,,8.1,262.0,128.0,1236.0,901.0,628.0,1311.0,1108.0,16.9,50.9,0.9714
2005-01-09 14:00:00,2.2,,12.6,256.0,142.0,1278.0,1070.0,557.0,1479.0,1110.0,16.6,52.4,0.981
2005-01-09 15:00:00,3.8,,18.1,310.0,145.0,1369.0,1242.0,476.0,1669.0,1306.0,16.4,53.2,0.9826
2005-01-09 16:00:00,2.0,,8.7,269.0,145.0,1182.0,929.0,648.0,1324.0,1029.0,16.1,52.8,0.9579
2005-01-09 17:00:00,2.2,,8.8,348.0,156.0,1210.0,933.0,648.0,1327.0,1094.0,15.7,54.4,0.9616
2005-01-09 18:00:00,3.3,,14.1,396.0,154.0,1316.0,1121.0,548.0,1488.0,1282.0,15.4,55.3,0.9616
2005-01-09 19:00:00,2.7,,9.3,432.0,165.0,1221.0,952.0,641.0,1334.0,1147.0,15.2,54.7,0.9362
2005-01-09 20:00:00,2.6,,11.6,419.0,153.0,1260.0,1034.0,588.0,1402.0,1208.0,14.7,56.6,0.9392
2005-01-09 21:00:00,2.5,,9.6,412.0,151.0,1231.0,962.0,625.0,1348.0,1192.0,14.4,58.2,0.9495
2005-01-09 22:00:00,1.5,,5.8,223.0,131.0,1115.0,804.0,734.0,1220.0,1136.0,14.3,59.2,0.9608
2005-01-09 23:00:00,1.9,,7.5,242.0,128.0,1180.0,877.0,680.0,1297.0,1131.0,14.0,60.4,0.9622
2005-01-10 00:00:00,2.0,,7.4,288.0,137.0,1174.0,873.0,672.0,1300.0,1071.0,13.7,63.6,0.9912
2005-01-10 01:00:00,1.7,,7.4,209.0,119.0,1178.0,876.0,666.0,1319.0,1059.0,13.1,68.7,1.0329
2005-01-10 02:00:00,1.2,,3.9,141.0,96.0,1052.0,704.0,807.0,1210.0,909.0,13.2,69.9,1.0526
2005-01-10 03:00:00,0.9,,2.1,,,998.0,591.0,937.0,1147.0,820.0,12.8,71.2,1.0454
2005-01-10 04:00:00,0.6,,1.3,66.0,60.0,960.0,532.0,1059.0,1122.0,724.0,12.9,70.4,1.0444
2005-01-10 05:00:00,,,1.8,64.0,54.0,958.0,571.0,998.0,1138.0,707.0,12.4,72.5,1.0411
2005-01-10 06:00:00,,,3.0,105.0,66.0,989.0,650.0,900.0,1171.0,768.0,13.0,70.3,1.0502
2005-01-10 07:00:00,0.4,,6.7,303.0,104.0,1162.0,843.0,685.0,1336.0,1027.0,12.3,73.3,1.0448
2005-01-10 08:00:00,2.6,,21.0,620.0,137.0,1523.0,1324.0,451.0,1776.0,1502.0,12.8,71.8,1.0551
2005-01-10 09:00:00,3.5,,21.4,590.0,146.0,1511.0,1334.0,433.0,1804.0,1606.0,13.1,70.2,1.0567
2005-01-10 10:00:00,2.1,,16.1,592.0,136.0,1420.0,1183.0,488.0,1626.0,1520.0,12.8,71.8,1.0551
2005-01-10 11:00:00,2.1,,16.4,698.0,144.0,1413.0,1193.0,484.0,1598.0,1566.0,13.1,70.3,1.0566
2005-01-10 12:00:00,1.7,,14.8,482.0,133.0,1335.0,1141.0,512.0,1536.0,1501.0,13.7,67.0,1.0446
2005-01-10 13:00:00,2.6,,20.1,575.0,148.0,1451.0,1298.0,452.0,1744.0,1634.0,14.0,65.4,1.0427
2005-01-10 14:00:00,2.6,,19.3,548.0,155.0,1410.0,1276.0,459.0,1701.0,1587.0,14.4,63.8,1.0421
2005-01-10 15:00:00,2.4,,19.3,498.0,152.0,1429.0,1277.0,456.0,1721.0,1560.0,14.1,65.9,1.0531
2005-01-10 16:00:00,2.4,,17.4,479.0,145.0,1409.0,1223.0,475.0,1640.0,1538.0,14.1,65.9,1.0552
2005-01-10 17:00:00,2.0,,17.0,420.0,139.0,1372.0,1210.0,484.0,1629.0,1491.0,14.1,66.0,1.0539
2005-01-10 18:00:00,2.0,,17.1,378.0,134.0,1366.0,1213.0,489.0,1611.0,1469.0,14.0,66.4,1.0536
2005-01-10 19:00:00,3.1,,16.4,340.0,128.0,1365.0,1192.0,492.0,1593.0,1486.0,13.8,66.4,1.0451
2005-01-10 20:00:00,3.3,,17.3,399.0,135.0,1385.0,1218.0,478.0,1620.0,1494.0,13.4,68.1,1.0441
2005-01-10 21:00:00,3.3,,14.6,449.0,136.0,1361.0,1137.0,503.0,1526.0,1471.0,13.2,69.1,1.0452
2005-01-10 22:00:00,2.6,,11.9,374.0,126.0,1312.0,1047.0,545.0,1430.0,1399.0,13.0,70.0,1.042
2005-01-10 23:00:00,1.7,,7.3,244.0,116.0,1177.0,871.0,660.0,1292.0,1192.0,12.7,69.9,1.0223
2005-01-11 00:00:00,1.8,,7.7,256.0,116.0,1205.0,888.0,647.0,1292.0,1187.0,12.0,71.9,1.0071
2005-01-11 01:00:00,1.5,,4.9,212.0,107.0,1114.0,757.0,744.0,1204.0,1070.0,13.2,66.8,1.0087
2005-01-11 02:00:00,1.1,,3.9,146.0,91.0,1047.0,708.0,816.0,1167.0,949.0,12.4,69.5,0.9986
2005-01-11 03:00:00,0.9,,2.1,,,982.0,592.0,953.0,1106.0,830.0,13.1,65.7,0.9858
2005-01-11 04:00:00,0.7,,2.9,96.0,70.0,992.0,644.0,899.0,1128.0,854.0,11.8,70.6,0.9731
2005-01-11 05:00:00,0.7,,2.6,106.0,78.0,977.0,629.0,908.0,1129.0,835.0,12.3,68.0,0.9734
2005-01-11 06:00:00,0.9,,3.3,115.0,75.0,1047.0,671.0,863.0,1147.0,887.0,12.0,69.2,0.9697
2005-01-11 07:00:00,1.3,,5.2,236.0,101.0,1126.0,775.0,760.0,1205.0,1019.0,11.7,69.8,0.9612
2005-01-11 08:00:00,3.2,,19.0,583.0,136.0,1474.0,1268.0,502.0,1677.0,1503.0,12.1,67.6,0.95
2005-01-11 09:00:00,5.1,,26.5,662.0,147.0,1526.0,1466.0,415.0,1855.0,1687.0,12.5,65.1,0.9399
2005-01-11 10:00:00,3.7,,15.3,528.0,143.0,1386.0,1158.0,518.0,1485.0,1553.0,12.8,62.5,0.9213
2005-01-11 11:00:00,3.2,,15.6,549.0,153.0,1392.0,1166.0,519.0,1488.0,1624.0,13.4,59.9,0.9143
2005-01-11 12:00:00,3.1,,16.4,531.0,148.0,1363.0,1192.0,499.0,1501.0,1637.0,13.4,57.9,0.8895
2005-01-11 13:00:00,3.0,,16.1,493.0,149.0,1331.0,1184.0,507.0,1508.0,1533.0,13.6,56.4,0.8754
2005-01-11 14:00:00,3.6,,18.8,527.0,141.0,1401.0,1261.0,479.0,1580.0,1577.0,13.8,56.3,0.8841
2005-01-11 15:00:00,3.2,,18.0,487.0,147.0,1374.0,1239.0,483.0,1569.0,1532.0,13.7,57.9,0.9063
2005-01-11 16:00:00,3.9,,20.1,581.0,159.0,1436.0,1299.0,451.0,1616.0,1621.0,13.6,58.9,0.9139
2005-01-11 17:00:00,3.4,,17.6,531.0,152.0,1386.0,1228.0,479.0,1546.0,1578.0,13.4,59.7,0.9142
2005-01-11 18:00:00,3.9,,19.3,495.0,144.0,1419.0,1277.0,459.0,1603.0,1631.0,13.3,61.2,0.933
2005-01-11 19:00:00,3.6,,19.7,487.0,146.0,1428.0,1288.0,465.0,1580.0,1629.0,13.2,61.8,0.9313
2005-01-11 20:00:00,4.7,,24.5,596.0,162.0,1508.0,1416.0,418.0,1773.0,1733.0,12.9,61.5,0.9139
2005-01-11 21:00:00,4.1,,18.4,595.0,156.0,1438.0,1251.0,470.0,1593.0,1622.0,12.6,63.9,0.9307
2005-01-11 22:00:00,3.4,,16.6,559.0,146.0,1415.0,1197.0,486.0,1539.0,1597.0,12.0,67.4,0.9417
2005-01-11 23:00:00,3.5,,16.2,586.0,151.0,1433.0,1186.0,479.0,1497.0,1738.0,11.9,69.0,0.9568
2005-01-12 00:00:00,1.2,,9.6,399.0,127.0,1208.0,964.0,602.0,1305.0,1350.0,12.0,66.6,0.9293
2005-01-12 01:00:00,2.4,,11.4,399.0,123.0,1280.0,1029.0,564.0,1366.0,1363.0,11.4,69.6,0.9373
2005-01-12 02:00:00,2.1,,9.1,381.0,122.0,1174.0,942.0,626.0,1296.0,1262.0,11.2,70.3,0.9323
2005-01-12 03:00:00,1.1,,4.3,,,1022.0,729.0,803.0,1139.0,1034.0,11.5,68.2,0.9271
2005-01-12 04:00:00,,,4.2,162.0,85.0,1002.0,722.0,807.0,1161.0,998.0,10.7,71.3,0.9161
2005-01-12 05:00:00,1.0,,4.7,183.0,83.0,1018.0,746.0,800.0,1171.0,958.0,10.0,74.8,0.9161
2005-01-12 06:00:00,1.4,,7.3,357.0,98.0,1095.0,868.0,676.0,1241.0,1078.0,9.2,78.5,0.9143
2005-01-12 07:00:00,1.8,,9.3,479.0,109.0,1182.0,951.0,634.0,1327.0,1143.0,8.8,79.4,0.9033
2005-01-12 08:00:00,3.8,,17.8,852.0,138.0,1478.0,1234.0,470.0,1606.0,1551.0,8.7,79.4,0.8944
2005-01-12 09:00:00,4.1,,20.1,822.0,138.0,1515.0,1298.0,434.0,1706.0,1669.0,8.9,76.5,0.8767
2005-01-12 10:00:00,4.4,,19.6,910.0,170.0,1488.0,1286.0,452.0,1648.0,1766.0,9.9,73.3,0.8936
2005-01-12 11:00:00,3.5,,16.5,800.0,191.0,1383.0,1196.0,497.0,1514.0,1717.0,11.8,65.5,0.901
2005-01-12 12:00:00,3.5,,17.3,758.0,196.0,1383.0,1218.0,497.0,1506.0,1738.0,13.0,60.9,0.9061
2005-01-12 13:00:00,3.8,,17.7,647.0,185.0,1337.0,1231.0,505.0,1518.0,1611.0,14.7,52.3,0.8687
2005-01-12 14:00:00,3.1,,15.2,431.0,156.0,1243.0,1155.0,546.0,1473.0,1398.0,15.1,49.6,0.8428
2005-01-12 15:00:00,3.4,,18.2,491.0,173.0,1304.0,1244.0,507.0,1558.0,1497.0,15.7,48.8,0.8657
2005-01-12 16:00:00,3.3,,17.2,476.0,166.0,1284.0,1216.0,522.0,1545.0,1415.0,15.8,48.9,0.8707
2005-01-12 17:00:00,3.4,,17.6,538.0,173.0,1303.0,1226.0,521.0,1554.0,1457.0,14.6,54.0,0.8946
2005-01-12 18:00:00,4.7,,25.4,621.0,177.0,1461.0,1440.0,440.0,1806.0,1669.0,14.3,56.3,0.9119
2005-01-12 19:00:00,5.7,,28.4,728.0,182.0,1517.0,1512.0,421.0,1902.0,1740.0,14.1,57.8,0.9262
2005-01-12 20:00:00,5.6,,27.5,716.0,166.0,1526.0,1492.0,428.0,1883.0,1770.0,13.1,62.9,0.943
2005-01-12 21:00:00,5.9,,23.3,782.0,177.0,1495.0,1386.0,457.0,1736.0,1734.0,12.0,67.5,0.9467
2005-01-12 22:00:00,3.6,,15.2,550.0,158.0,1333.0,1154.0,534.0,1441.0,1647.0,10.7,70.9,0.9113
2005-01-12 23:00:00,2.5,,11.1,377.0,133.0,1216.0,1020.0,605.0,1337.0,1379.0,10.0,73.2,0.8988
2005-01-13 00:00:00,2.9,,11.5,391.0,123.0,1232.0,1032.0,599.0,1347.0,1331.0,9.4,75.0,0.8874
2005-01-13 01:00:00,2.5,,10.2,433.0,120.0,1181.0,985.0,629.0,1312.0,1240.0,8.5,76.9,0.8557
2005-01-13 02:00:00,1.7,,6.0,287.0,105.0,1042.0,814.0,746.0,1167.0,1036.0,8.4,75.9,0.8407
2005-01-13 03:00:00,1.6,,6.3,,,1027.0,824.0,753.0,1171.0,969.0,6.9,80.7,0.8054
2005-01-13 04:00:00,1.1,,3.7,192.0,86.0,915.0,695.0,883.0,1094.0,826.0,6.2,82.1,0.7825
2005-01-13 05:00:00,0.9,,3.2,161.0,77.0,891.0,666.0,931.0,1058.0,798.0,7.0,77.3,0.7759
2005-01-13 06:00:00,1.0,,3.7,194.0,81.0,937.0,694.0,915.0,1054.0,817.0,6.5,79.7,0.7751
2005-01-13 07:00:00,1.6,,8.0,343.0,103.0,1086.0,901.0,715.0,1216.0,1055.0,7.7,76.8,0.8112
2005-01-13 08:00:00,3.1,,16.3,624.0,127.0,1326.0,1190.0,531.0,1509.0,1391.0,8.2,74.9,0.8184
2005-01-13 09:00:00,4.1,,24.0,758.0,134.0,1469.0,1403.0,452.0,1780.0,1665.0,8.8,73.2,0.8298
2005-01-13 10:00:00,3.9,,15.7,760.0,158.0,1321.0,1170.0,532.0,1488.0,1539.0,9.7,70.1,0.8432
2005-01-13 11:00:00,3.6,,16.5,713.0,175.0,1396.0,1196.0,524.0,1492.0,1653.0,11.7,62.7,0.8586
2005-01-13 12:00:00,3.2,,12.8,615.0,178.0,1270.0,1077.0,583.0,1353.0,1586.0,13.1,58.5,0.877
2005-01-13 13:00:00,2.2,,11.3,319.0,135.0,1189.0,1025.0,626.0,1316.0,1332.0,14.2,54.1,0.8707
2005-01-13 14:00:00,2.4,,12.9,338.0,133.0,1227.0,1081.0,570.0,1396.0,1369.0,14.2,54.3,0.8757
2005-01-13 15:00:00,2.7,,14.1,380.0,134.0,1266.0,1118.0,564.0,1410.0,1373.0,14.0,56.3,0.894
2005-01-13 16:00:00,2.7,,15.8,366.0,137.0,1277.0,1175.0,531.0,1480.0,1397.0,13.5,57.8,0.8933
2005-01-13 17:00:00,3.9,,19.9,567.0,160.0,1438.0,1295.0,470.0,1620.0,1577.0,12.3,63.0,0.9015
2005-01-13 18:00:00,5.2,,26.6,702.0,166.0,1523.0,1470.0,414.0,1811.0,1783.0,11.4,68.0,0.9166
2005-01-13 19:00:00,4.0,,19.8,523.0,144.0,1384.0,1290.0,475.0,1571.0,1568.0,10.8,69.5,0.8995
2005-01-13 20:00:00,2.9,,13.3,373.0,129.0,1283.0,1093.0,581.0,1354.0,1356.0,11.0,67.1,0.8766
2005-01-13 21:00:00,3.3,,13.0,467.0,129.0,1304.0,1085.0,571.0,1385.0,1419.0,9.5,71.3,0.8458
2005-01-13 22:00:00,2.0,,7.5,260.0,107.0,1126.0,880.0,690.0,1202.0,1177.0,8.8,71.0,0.8089
2005-01-13 23:00:00,1.8,,7.8,244.0,101.0,1141.0,892.0,686.0,1213.0,1141.0,8.0,73.4,0.7899
2005-01-14 00:00:00,2.7,,8.8,317.0,112.0,1183.0,930.0,669.0,1210.0,1179.0,7.6,73.0,0.7629
2005-01-14 01:00:00,1.8,,6.4,224.0,98.0,1090.0,830.0,744.0,1125.0,1056.0,7.1,73.9,0.7515
2005-01-14 02:00:00,1.3,,4.5,176.0,90.0,1032.0,736.0,809.0,1064.0,973.0,7.1,73.5,0.7439
2005-01-14 03:00:00,1.0,,3.6,,,940.0,691.0,877.0,1036.0,827.0,6.7,75.0,0.739
2005-01-14 04:00:00,1.1,,4.2,103.0,59.0,981.0,721.0,866.0,1059.0,836.0,5.1,81.3,0.7204
2005-01-14 05:00:00,1.6,,6.9,367.0,98.0,1104.0,851.0,687.0,1101.0,1085.0,4.3,82.9,0.6968
2005-01-14 06:00:00,1.3,,5.0,326.0,109.0,989.0,762.0,793.0,1076.0,959.0,5.3,80.4,0.7234
2005-01-14 07:00:00,1.4,,7.3,374.0,110.0,1079.0,869.0,732.0,1160.0,1039.0,5.7,79.3,0.7326
2005-01-14 08:00:00,5.0,,24.5,756.0,159.0,1472.0,1418.0,459.0,1681.0,1554.0,6.8,74.8,0.7423
2005-01-14 09:00:00,4.3,,16.9,690.0,144.0,1313.0,1206.0,513.0,1469.0,1546.0,6.9,75.2,0.7505
2005-01-14 10:00:00,4.1,,17.7,754.0,147.0,1363.0,1229.0,515.0,1490.0,1638.0,8.0,71.9,0.7712
2005-01-14 11:00:00,3.8,,17.1,750.0,179.0,1347.0,1212.0,527.0,1443.0,1568.0,9.3,67.1,0.7849
2005-01-14 12:00:00,3.1,,14.7,590.0,164.0,1240.0,1140.0,567.0,1388.0,1433.0,10.2,63.6,0.7928
2005-01-14 13:00:00,3.3,,17.4,525.0,160.0,1280.0,1222.0,526.0,1519.0,1452.0,11.0,60.9,0.7966
2005-01-14 14:00:00,3.1,,15.1,406.0,143.0,1210.0,1151.0,569.0,1428.0,1345.0,11.3,60.1,0.8022
2005-01-14 15:00:00,2.7,,14.5,360.0,138.0,1216.0,1134.0,566.0,1403.0,1336.0,12.2,56.9,0.8068
2005-01-14 16:00:00,3.4,,16.9,448.0,143.0,1320.0,1207.0,535.0,1498.0,1442.0,11.9,59.1,0.8211
2005-01-14 17:00:00,5.0,,24.3,733.0,196.0,1477.0,1412.0,450.0,1704.0,1748.0,10.3,66.3,0.8286
2005-01-14 18:00:00,5.7,,26.1,847.0,197.0,1500.0,1458.0,428.0,1750.0,1776.0,8.2,74.9,0.8187
2005-01-14 19:00:00,5.8,,26.4,765.0,189.0,1512.0,1463.0,435.0,1720.0,1802.0,7.9,77.1,0.8223
2005-01-14 20:00:00,5.8,,25.7,715.0,188.0,1496.0,1447.0,435.0,1710.0,1796.0,8.3,75.0,0.8253
2005-01-14 21:00:00,5.0,,18.2,716.0,190.0,1360.0,1246.0,513.0,1504.0,1600.0,8.2,75.2,0.8185
2005-01-14 22:00:00,1.7,,6.2,235.0,126.0,1024.0,819.0,782.0,1101.0,1083.0,8.3,69.7,0.7632
2005-01-14 23:00:00,1.6,,6.7,198.0,113.0,1094.0,845.0,780.0,1127.0,1064.0,6.7,74.4,0.7344
2005-01-15 00:00:00,2.3,,7.5,293.0,129.0,1111.0,877.0,735.0,1142.0,1104.0,6.4,74.9,0.7238
2005-01-15 01:00:00,2.4,,7.5,356.0,128.0,1097.0,878.0,737.0,1140.0,1053.0,4.9,80.1,0.7011
2005-01-15 02:00:00,2.0,,6.2,285.0,122.0,1051.0,820.0,778.0,1087.0,1009.0,4.8,79.4,0.6872
2005-01-15 03:00:00,1.6,,5.1,,,979.0,767.0,827.0,1041.0,908.0,3.3,82.6,0.645
2005-01-15 04:00:00,,,4.8,266.0,115.0,978.0,756.0,834.0,1015.0,878.0,2.4,86.6,0.6369
2005-01-15 05:00:00,1.1,,3.1,158.0,92.0,902.0,659.0,940.0,972.0,800.0,3.4,81.4,0.6425
2005-01-15 06:00:00,1.0,,2.8,95.0,70.0,957.0,641.0,1013.0,940.0,784.0,4.2,77.0,0.6439
2005-01-15 07:00:00,1.3,,4.3,148.0,83.0,973.0,728.0,902.0,1004.0,854.0,3.5,80.8,0.6406
2005-01-15 08:00:00,1.9,,9.7,337.0,127.0,1074.0,967.0,703.0,1201.0,1065.0,3.5,80.3,0.6366
2005-01-15 09:00:00,2.6,,10.9,453.0,142.0,1115.0,1012.0,650.0,1230.0,1161.0,4.0,78.5,0.645
2005-01-15 10:00:00,2.7,,10.6,497.0,155.0,1136.0,1001.0,653.0,1216.0,1192.0,4.5,76.6,0.6534
2005-01-15 11:00:00,2.4,,10.0,448.0,153.0,1128.0,977.0,673.0,1199.0,1202.0,5.6,72.3,0.6627
2005-01-15 12:00:00,2.7,,11.6,496.0,177.0,1196.0,1035.0,633.0,1259.0,1338.0,7.5,64.4,0.672
2005-01-15 13:00:00,3.1,,15.6,535.0,179.0,1267.0,1166.0,567.0,1382.0,1505.0,8.9,60.8,0.6921
2005-01-15 14:00:00,4.4,,18.1,644.0,212.0,1355.0,1244.0,536.0,1454.0,1715.0,10.6,55.3,0.7058
2005-01-15 15:00:00,3.2,,12.3,459.0,182.0,1194.0,1061.0,622.0,1257.0,1473.0,12.3,46.3,0.6597
2005-01-15 16:00:00,2.9,,11.4,409.0,168.0,1188.0,1029.0,635.0,1243.0,1433.0,12.2,47.0,0.6686
2005-01-15 17:00:00,3.0,,15.2,515.0,179.0,1279.0,1154.0,573.0,1391.0,1544.0,10.5,55.1,0.6993
2005-01-15 18:00:00,3.7,,17.4,640.0,182.0,1361.0,1223.0,525.0,1454.0,1648.0,8.7,66.3,0.7491
2005-01-15 19:00:00,5.2,,20.8,816.0,194.0,1474.0,1319.0,496.0,1524.0,1784.0,7.9,69.9,0.7487
2005-01-15 20:00:00,3.3,,12.8,505.0,166.0,1235.0,1078.0,616.0,1265.0,1519.0,7.6,65.3,0.6842
2005-01-15 21:00:00,3.6,,14.7,560.0,168.0,1289.0,1140.0,590.0,1317.0,1532.0,6.5,67.6,0.6608
2005-01-15 22:00:00,2.3,,8.3,389.0,148.0,1124.0,910.0,717.0,1112.0,1340.0,5.9,66.4,0.6226
2005-01-15 23:00:00,3.0,,11.1,492.0,151.0,1231.0,1017.0,655.0,1207.0,1414.0,5.2,70.0,0.6232
2005-01-16 00:00:00,3.8,,13.6,531.0,165.0,1289.0,1104.0,623.0,1257.0,1499.0,5.2,67.8,0.6028
2005-01-16 01:00:00,3.2,,9.8,487.0,165.0,1166.0,970.0,705.0,1136.0,1306.0,4.9,67.1,0.5863
2005-01-16 02:00:00,2.1,,7.6,293.0,128.0,1062.0,884.0,748.0,1062.0,1172.0,5.1,65.5,0.5811
2005-01-16 03:00:00,1.7,,6.0,,,1028.0,813.0,794.0,1019.0,1076.0,4.0,69.5,0.5706
